ID,test_type,assessment,age,gender,education_level,raw_score,gameplays_prior,unique_days_prior,gametime_prior,days_since_first_test,ethnicity,pretest_score,delta,english_nativelang,years_edu
48191,post,AR,53,female,bachelors degree,11,644,476,240.69652945,69.79166666666667,white,99.27980911701225,-9.032369665802705,yes,16
36105,post,AR,59,female,associates or some college,16,751,345,266.4197836833334,72.45833333333333,white,105.31617807887685,0,yes,14
40420,post,AR,39,female,masters degree or equivalent,16,1332,612,481.23491313333335,70,white,126.13779899619367,-20.82162091731682,yes,19
17336,post,AR,54,female,bachelors degree,12,431,398,126.86441123333334,69.75,white,99.27980911701225,-6.060096665873431,yes,16
5038,post,AR,57,female,masters degree or equivalent,18,360,342,82.50525501666667,70.04166666666667,white,96.35662119210265,14.950129381877616,yes,18
10987,post,AR,28,unspecified,bachelors degree,20,145,117,29.903960950000002,99.375,unspecified,108.3885546641786,8.905748861552553,unspecified,NA
66641,post,AR,36,male,high school,18,228,188,117.46436148333333,114.29166666666667,unspecified,114.37682353660779,-3.0700729626275205,unspecified,NA
30761,post,AR,59,unspecified,unspecified,14,218,208,56.045434,69.5,white,90.24743945120954,9.032369665802705,yes,16
55872,post,AR,55,female,bachelors degree,20,133,133,24.656131333333335,69.91666666666667,white,102.39649297175713,14.897810553974026,yes,16
12862,post,AR,53,female,masters degree or equivalent,18,159,157,33.99624763333333,315,white,120.33554738323792,-9.028796809257656,yes,18
26721,post,AR,59,female,masters degree or equivalent,13,100,97,24.3090197,82,white,102.39649297175713,-6.039871779654476,yes,20
39473,post,AR,42,male,bachelors degree,17,337,330,72.7449573,73.875,white,102.39649297175713,5.992061692421473,yes,16
57253,post,AR,56,female,masters degree or equivalent,21,346,287,71.81653558333333,70.08333333333333,white,114.37682353660779,5.958723846630136,yes,16
59472,post,AR,53,male,associates or some college,16,287,287,59.45167681666667,208.04166666666666,white,83.91638071555967,21.399797363317177,yes,15
40030,post,AR,50,female,bachelors degree,23,364,223,117.70147046666666,71.625,white,132.23970401624268,-6.101905020049017,yes,17
36230,post,AR,25,female,bachelors degree,21,38,38,7.413172583333333,88.08333333333333,white,123.17127353035382,-2.835726147115892,yes,16
36977,post,AR,33,male,associates or some college,17,446,393,136.54814463333332,70.20833333333333,white,96.35662119210265,12.031933472075949,yes,13
25326,post,AR,48,female,masters degree or equivalent,17,144,124,30.469425833333332,74.91666666666667,white,129.13989476473813,-20.75134010055953,yes,16
68489,post,AR,51,female,masters degree or equivalent,21,872,741,320.4190517,92.04166666666667,unspecified,123.17127353035382,-2.835726147115892,unspecified,NA
22875,post,AR,42,female,bachelors degree,17,18,17,3.7293525833333336,160.16666666666666,unspecified,111.30675057398027,-2.9181959098016677,unspecified,NA
19781,post,AR,51,female,associates or some college,19,712,349,250.37004633333336,69.95833333333333,white,114.37682353660779,0,yes,14
21634,post,AR,23,male,associates or some college,19,193,183,39.40863638333333,69.75,white,114.37682353660779,0,unspecified,17
1266,post,AR,36,male,bachelors degree,18,133,111,23.1081545,90.33333333333333,white,114.37682353660779,-3.0700729626275205,yes,16
20065,post,AR,54,female,high school,7,125,124,22.01281925,243.25,white,77.24992505278499,0,yes,10
64386,post,AR,46,male,associates or some college,17,1022,301,247.90505093333334,91,unspecified,114.37682353660779,-5.988268872429188,unspecified,NA
45263,post,AR,52,female,masters degree or equivalent,10,178,174,39.29641685,69.25,white,83.91638071555967,3.1248480091249746,yes,20
15412,post,AR,52,female,associates or some college,12,2593,1197,632.90963395000006,131.95833333333334,unspecified,96.35662119210265,-3.1369087409638325,unspecified,NA
59348,post,AR,42,unspecified,masters degree or equivalent,11,153,117,56.33683226666667,133,unspecified,93.21971245113882,-2.972272999929274,yes,16
48591,post,AR,54,female,bachelors degree,9,1368,892,400.73765195000004,90.25,unspecified,90.24743945120954,-6.331058735649876,unspecified,NA
62431,post,AR,27,male,associates or some college,21,159,154,37.776090716666666,70.16666666666667,asian,105.31617807887685,15.019369304361078,no,14
23906,post,AR,26,male,masters degree or equivalent,8,181,177,39.51273678333334,70.41666666666667,unspecified,87.04122872468464,-6.5095528600086965,unspecified,NA
64711,post,AR,40,male,bachelors degree,16,57,48,10.700865,96.25,unspecified,102.39649297175713,2.9196851071197187,unspecified,NA
43592,post,AR,40,female,masters degree or equivalent,19,1461,221,247.228531,262.125,white,111.30675057398027,3.0700729626275205,yes,20
29476,post,AR,52,male,high school,14,229,229,43.07218291666667,81.875,other,99.27980911701225,0,yes,11
40042,post,AR,35,unspecified,unspecified,14,565,552,113.6237181,247.04166666666666,white,102.39649297175713,-3.1166838547448776,yes,16
43954,post,AR,54,female,phd,22,306,281,76.21895501666667,69.5,white,114.37682353660779,8.794449993746028,yes,20
49402,post,AR,24,male,bachelors degree,15,535,461,134.13581596666668,81,white,77.24992505278499,25.14656791897214,yes,16
57911,post,AR,39,female,associates or some college,24,3316,613,1432.4896284333333,92.5,white,123.17127353035382,5.968621234384315,yes,14
48224,post,AR,48,male,associates or some college,9,169,86,60.31406723333333,90.25,white,120.33554738323792,-36.419166667678255,yes,14
15113,post,AR,24,male,bachelors degree,20,951,783,143.18034555,140.125,hispanic,99.27980911701225,18.014494408718903,no,20
42349,post,AR,58,unspecified,unspecified,19,428,264,101.1016929,70.125,white,108.3885546641786,5.988268872429188,yes,16
4354,post,AR,25,male,bachelors degree,30,584,402,208.26351353333334,70,white,143.54977942730943,2.5571842407061354,yes,16
44217,post,AR,35,female,bachelors degree,17,403,315,107.43942403333334,84.58333333333333,white,96.35662119210265,12.031933472075949,yes,16
50075,post,AR,48,female,bachelors degree,15,207,203,39.501316583333335,69.20833333333333,unspecified,90.24743945120954,12.149053520547582,yes,16
40992,post,AR,46,female,bachelors degree,6,185,106,54.97155466666667,70.75,white,90.24743945120954,-16.61776940787263,yes,16
35249,post,AR,30,male,associates or some college,24,233,218,47.681960366666665,69.95833333333333,white,120.33554738323792,8.804347381500207,yes,16
57795,post,AR,22,male,high school,17,329,285,117.44086598333334,114.04166666666667,white,117.29430352573115,-8.905748861552553,yes,12
26055,post,AR,30,male,bachelors degree,22,419,313,152.07212485,262.4583333333333,white,111.30675057398027,11.864522956373548,no,16
62118,post,AR,38,male,masters degree or equivalent,13,288,259,87.85995891666667,79.125,white,96.35662119210265,0,yes,18
19629,post,AR,57,male,bachelors degree,11,1108,736,298.43895505,137.875,white,87.04122872468464,3.206210726524901,no,18
6197,post,AR,28,male,associates or some college,12,358,351,72.88875546666667,128.125,white,87.04122872468464,6.178483726454175,yes,13
22761,post,AR,46,female,masters degree or equivalent,14,273,252,54.80586,74.41666666666667,white,93.21971245113882,6.060096665873431,yes,18
26887,post,AR,59,female,associates or some college,12,49,47,9.279264166666668,203.04166666666666,white,77.24992505278499,15.96978739835383,yes,12
214,post,AR,32,male,masters degree or equivalent,25,118,118,22.98688105,196.25,white,114.37682353660779,17.862880479634896,yes,18
42793,post,AR,47,female,bachelors degree,21,325,279,113.2803665,69.5,white,114.37682353660779,5.958723846630136,yes,17
11148,post,AR,53,male,masters degree or equivalent,16,155,143,32.25409116666667,306.1666666666667,white,90.24743945120954,15.068738627667301,yes,18
63322,post,AR,59,female,masters degree or equivalent,16,269,234,68.14429426666666,89.91666666666667,white,99.27980911701225,6.036368961864596,yes,20
36430,post,AR,27,male,associates or some college,16,25,25,4.6740709166666665,119.70833333333333,white,114.37682353660779,-9.060645457730942,yes,14
26926,post,AR,42,male,masters degree or equivalent,13,200,117,44.35395131666667,266.5416666666667,white,87.04122872468464,9.315392467418008,yes,20
62164,post,AR,46,female,high school,10,1144,1117,315.92560156666667,91.20833333333333,unspecified,90.24743945120954,-3.206210726524901,unspecified,NA
38038,post,AR,55,female,bachelors degree,8,48,46,11.015041933333334,115.04166666666667,unspecified,108.3885546641786,-27.856878799502653,unspecified,NA
55553,post,AR,31,female,associates or some college,17,466,393,143.24976866666668,76.04166666666667,white,90.24743945120954,18.141115212969055,yes,14
17006,post,AR,59,female,masters degree or equivalent,18,67,63,13.116838166666668,92.95833333333333,other,108.3885546641786,2.9181959098016677,yes,18
62650,post,AR,34,female,masters degree or equivalent,24,1241,434,288.25069985,69.95833333333333,white,117.29430352573115,11.845591239006978,yes,19
45056,post,AR,31,female,masters degree or equivalent,12,1716,771,914.9142575,70.33333333333333,white,90.24743945120954,2.972272999929274,yes,18
62617,post,AR,53,female,associates or some college,9,495,380,158.0021639,69.79166666666667,white,73.62967004333692,10.286710672222753,yes,13
41365,post,AR,57,female,bachelors degree,18,169,168,31.948968583333333,71.125,white,114.37682353660779,-3.0700729626275205,yes,16
17533,post,AR,53,female,bachelors degree,8,1363,328,497.9339356666667,70.66666666666667,hispanic,70.13496580221123,10.39671006246472,no,16
22054,post,AR,43,female,associates or some college,9,190,175,61.37723331666667,167.83333333333334,white,90.24743945120954,-6.331058735649876,yes,14
35238,post,AR,55,female,unspecified,6,322,182,54.680242050000004,178.29166666666666,unspecified,80.53167586467595,-6.902005821339031,unspecified,NA
36185,post,AR,46,female,masters degree or equivalent,22,536,242,194.77813261666668,70.79166666666667,white,120.33554738323792,2.835726147115892,yes,20
47862,post,AR,57,female,unspecified,13,1059,403,352.57360508333335,69.5,white,105.31617807887685,-8.959556886774195,yes,13
19242,post,AR,22,female,associates or some college,20,813,641,264.4080131666667,69.91666666666667,white,123.17127353035382,-5.876970004622663,yes,16
43997,post,AR,50,female,masters degree or equivalent,14,55,55,11.618884483333334,77.25,asian,96.35662119210265,2.9231879249095982,yes,18
33765,post,AR,51,male,associates or some college,12,392,390,82.35511541666666,70.45833333333333,white,77.24992505278499,15.96978739835383,yes,13
60282,post,AR,37,female,bachelors degree,9,131,124,31.96618775,69.91666666666667,white,80.53167586467595,3.384704850883722,yes,16
21571,post,AR,25,male,some high school,11,105,86,18.1859566,263.875,hispanic,90.24743945120954,0,no,9
31896,post,AR,53,female,associates or some college,14,27,27,3.7236964,69.70833333333333,white,96.35662119210265,2.9231879249095982,yes,14
67263,post,AR,51,female,masters degree or equivalent,10,1134,738,416.82042340000004,91.04166666666667,unspecified,102.39649297175713,-15.355264247072483,unspecified,NA
12759,post,AR,45,female,masters degree or equivalent,20,1804,1323,523.2949154666667,69.29166666666667,white,117.29430352573115,0,unspecified,NA
3899,post,AR,32,male,bachelors degree,13,2094,1769,664.1958389833334,326.4583333333333,hispanic,90.24743945120954,6.109181740893106,no,18
27965,post,AR,50,female,bachelors degree,15,138,138,28.1372945,69.75,unspecified,108.3885546641786,-5.992061692421473,unspecified,NA
13680,post,AR,31,male,masters degree or equivalent,22,625,447,322.14544135,69.45833333333333,white,120.33554738323792,2.835726147115892,yes,19
31242,post,AR,20,male,associates or some college,23,273,262,69.62955433333333,70.66666666666667,white,120.33554738323792,5.802251612955743,yes,14
1539,post,AR,28,female,associates or some college,19,330,306,77.13466881666668,70,white,117.29430352573115,-2.9174799891233647,yes,14
41923,post,AR,31,male,masters degree or equivalent,15,158,157,30.394080716666668,107.875,white,87.04122872468464,15.355264247072483,yes,20
27862,post,AR,49,female,bachelors degree,11,2341,577,1200.4820716,69.91666666666667,white,80.53167586467595,9.715763586533598,yes,12
4610,post,AR,24,male,associates or some college,16,273,240,115.56965973333334,121.95833333333333,unspecified,105.31617807887685,0,unspecified,NA
66855,post,AR,52,female,phd,21,100,100,16.479587983333335,95.125,unspecified,126.13779899619367,-5.802251612955743,unspecified,NA
14738,post,AR,42,male,bachelors degree,10,311,116,68.39769841666667,78.83333333333333,unspecified,90.24743945120954,-3.206210726524901,unspecified,NA
33566,post,AR,59,female,associates or some college,15,608,243,214.80029596666668,70.95833333333333,white,90.24743945120954,12.149053520547582,yes,14
56578,post,AR,57,female,bachelors degree,11,529,385,195.57196595,70,white,87.04122872468464,3.206210726524901,no,16
57479,post,AR,25,male,bachelors degree,33,144,141,26.467976766666666,70.08333333333333,white,151.4562671067919,2.4910049241071874,yes,16
55727,post,AR,47,female,some high school,15,1270,602,519.7226017833333,70.125,white,99.27980911701225,3.1166838547448776,yes,11
39253,post,AR,29,male,high school,13,295,274,59.75714565,81.29166666666667,hispanic,99.27980911701225,-2.9231879249095982,yes,12
55159,post,AR,41,female,masters degree or equivalent,13,1235,676,542.8957691666667,70.66666666666667,white,87.04122872468464,9.315392467418008,yes,20
38932,post,AR,58,male,associates or some college,16,354,331,81.98438628333334,70,white,111.30675057398027,-5.990572495103422,yes,13
68861,post,AR,36,female,bachelors degree,21,724,693,217.48347345000002,91.04166666666667,unspecified,105.31617807887685,15.019369304361078,unspecified,NA
6287,post,AR,35,male,associates or some college,19,780,666,211.48475201666668,70.04166666666667,white,108.3885546641786,5.988268872429188,yes,14
60609,post,AR,54,male,associates or some college,17,1885,653,805.6873514166667,69.79166666666667,white,105.31617807887685,3.072376585301754,yes,12
58961,post,AR,57,male,bachelors degree,19,346,313,75.58138353333334,69.20833333333333,unspecified,96.35662119210265,18.020202344505137,unspecified,NA
63264,post,AR,26,unspecified,masters degree or equivalent,14,299,233,81.75078465,90.125,unspecified,111.30675057398027,-12.026941456968018,unspecified,NA
66585,post,AR,34,male,bachelors degree,23,553,456,124.38991315,89.83333333333333,unspecified,120.33554738323792,5.802251612955743,unspecified,NA
4505,post,AR,53,female,high school,10,542,443,176.36991105,99.79166666666667,white,83.91638071555967,3.1248480091249746,yes,12
29847,post,AR,40,female,high school,17,324,281,98.98705101666667,70,white,90.24743945120954,18.141115212969055,yes,12
17605,post,AR,22,male,associates or some college,15,103,101,15.855592966666668,111.95833333333333,white,102.39649297175713,0,no,13
40759,post,AR,53,female,bachelors degree,23,184,183,35.90203923333333,71.79166666666667,white,120.33554738323792,5.802251612955743,yes,16
44788,post,AR,48,unspecified,unspecified,10,510,237,127.43139838333333,72.08333333333333,unspecified,105.31617807887685,-18.274949354192202,unspecified,NA
36559,post,AR,34,female,masters degree or equivalent,19,240,236,42.7663043,102.54166666666667,white,120.33554738323792,-5.958723846630136,yes,20
42306,post,AR,55,female,associates or some college,20,1387,834,589.3452904333334,75.04166666666667,unspecified,111.30675057398027,5.987552951750885,unspecified,NA
60855,post,AR,37,female,high school,15,87,87,15.578492283333334,76.95833333333333,white,99.27980911701225,3.1166838547448776,yes,12
36660,post,AR,28,female,unspecified,20,609,307,152.48004138333334,82.25,white,114.37682353660779,2.9174799891233647,yes,19
10429,post,AR,28,male,bachelors degree,26,779,667,149.87090766666668,91.08333333333333,unspecified,123.17127353035382,12.030297221935356,unspecified,NA
48549,post,AR,58,female,associates or some college,18,340,312,88.44651675,70.58333333333333,white,111.30675057398027,0,yes,12
556,post,AR,26,male,associates or some college,16,574,545,116.78792198333333,72,white,105.31617807887685,0,yes,15
66209,post,AR,45,male,bachelors degree,16,1174,562,308.6466666666667,90.5,unspecified,99.27980911701225,6.036368961864596,unspecified,NA
18730,post,AR,44,male,bachelors degree,29,49,49,10.397384966666667,76.91666666666667,white,132.23970401624268,11.310075411066748,yes,16
40920,post,AR,45,female,masters degree or equivalent,13,3,3,0.29805,0,white,96.35662119210265,0,yes,18
56385,post,AR,59,female,bachelors degree,15,176,140,42.5174588,74.95833333333333,unspecified,83.91638071555967,18.480112256197458,unspecified,NA
10444,post,AR,31,female,masters degree or equivalent,26,117,114,24.866430133333335,70.20833333333333,other,129.13989476473813,6.061675987551041,yes,18
22681,post,AR,28,female,associates or some college,10,515,240,152.91838396666668,73,white,93.21971245113882,-6.178483726454175,yes,13
43201,post,AR,50,female,bachelors degree,21,389,291,104.29344805,69.79166666666667,white,96.35662119210265,23.978926191135272,yes,17
40417,post,AR,58,female,bachelors degree,17,389,335,103.53593195,70,black,90.24743945120954,18.141115212969055,no,16
60981,post,AR,38,female,bachelors degree,24,106,99,20.628585916666665,146.41666666666666,white,120.33554738323792,8.804347381500207,yes,16
58345,post,AR,54,female,bachelors degree,18,1391,368,400.58094345,70.08333333333333,white,105.31617807887685,5.990572495103422,yes,15
2974,post,AR,28,female,masters degree or equivalent,28,690,504,222.85472095,190.08333333333334,unspecified,126.13779899619367,14.579644304756684,unspecified,NA
6474,post,AR,49,female,associates or some college,12,461,292,131.58521511666666,126.04166666666667,white,105.31617807887685,-12.096465627738027,yes,14
47574,post,AR,42,female,masters degree or equivalent,19,36,36,7.495602866666667,78.91666666666667,unspecified,102.39649297175713,11.98033056485066,unspecified,NA
62349,post,AR,37,male,bachelors degree,27,655,355,128.45000000000002,70.25,unspecified,123.17127353035382,14.908597834105407,yes,16
63737,post,AR,50,female,bachelors degree,23,287,286,53.04276926666667,90,unspecified,123.17127353035382,2.966525465839851,unspecified,NA
28175,post,AR,53,female,masters degree or equivalent,16,84,84,13.851202350000001,75.58333333333333,white,102.39649297175713,2.9196851071197187,yes,18
38888,post,AR,32,unspecified,unspecified,16,164,127,37.21636405,70.04166666666667,hispanic,105.31617807887685,0,yes,14
61941,post,AR,53,male,bachelors degree,19,309,306,65.93678113333334,69.875,white,111.30675057398027,3.0700729626275205,yes,16
55020,post,AR,57,male,associates or some college,15,308,299,71.02018873333333,71.375,white,102.39649297175713,0,yes,16
22039,post,AR,55,male,associates or some college,22,502,502,84.76058295,171,white,123.17127353035382,0,yes,14
284,post,AR,57,unspecified,unspecified,29,913,356,193.22614751666666,75.125,white,132.23970401624268,11.310075411066748,yes,20
44955,post,AR,43,female,associates or some college,13,107,106,21.53339715,70,white,80.53167586467595,15.824945327426704,yes,13
16239,post,AR,28,male,associates or some college,13,226,219,43.029774950000004,69.91666666666667,white,90.24743945120954,6.109181740893106,yes,14
40939,post,AR,58,male,high school,13,39,31,10.832287116666668,72.83333333333333,white,93.21971245113882,3.1369087409638325,yes,12
46444,post,AR,47,female,bachelors degree,17,202,172,42.6222777,107.875,white,126.13779899619367,-17.749244332015067,yes,17
49622,post,AR,54,female,associates or some college,18,289,284,62.22100951666667,78.16666666666667,white,105.31617807887685,5.990572495103422,yes,13
18894,post,AR,50,female,bachelors degree,13,647,516,197.82593236666668,78.20833333333333,native_american,108.3885546641786,-12.031933472075949,yes,14
35281,post,AR,41,female,masters degree or equivalent,18,235,97,38.80385101666667,75.79166666666667,white,126.13779899619367,-14.8310484222134,yes,20
55595,post,AR,46,female,bachelors degree,2,82,77,15.305688316666668,71.95833333333333,white,80.53167586467595,-21.637334627336763,yes,17
54951,post,AR,57,female,unspecified,17,426,346,131.71683088333333,78.79166666666667,white,87.04122872468464,21.347325939493956,yes,17
16523,post,AR,54,female,associates or some college,18,298,270,58.849282333333335,85.16666666666667,white,102.39649297175713,8.91025760222314,yes,13
2978,post,AR,51,female,high school,14,966,384,269.99972858333336,83.875,white,105.31617807887685,-6.036368961864596,yes,11
35521,post,AR,54,female,bachelors degree,14,72,68,14.609850833333333,355.0833333333333,white,90.24743945120954,9.032369665802705,yes,16
23373,post,AR,39,male,associates or some college,23,170,161,34.83558348333334,90.41666666666667,unspecified,117.29430352573115,8.843495470462514,unspecified,NA
21476,post,AR,59,male,masters degree or equivalent,16,236,216,44.476989683333336,71.08333333333333,white,108.3885546641786,-3.072376585301754,yes,20
9358,post,AR,41,female,masters degree or equivalent,9,971,785,229.98788545,99.875,other,77.24992505278499,6.6664556627746805,no,20
59228,post,AR,24,female,unspecified,12,188,166,42.10714195,97,white,80.53167586467595,12.688036586462871,yes,8
15334,post,AR,28,male,associates or some college,21,249,244,53.59872608333333,96.29166666666667,white,105.31617807887685,15.019369304361078,yes,14
27949,post,AR,35,male,bachelors degree,26,1172,658,796.2235183333333,70,white,120.33554738323792,14.866023369051248,yes,16
27674,post,AR,51,female,associates or some college,14,319,221,66.22981666666666,70,white,96.35662119210265,2.9231879249095982,yes,13
17316,post,AR,56,female,masters degree or equivalent,20,228,215,43.826161866666666,71.08333333333333,white,123.17127353035382,-5.876970004622663,yes,20
47919,post,AR,43,male,associates or some college,20,719,621,258.68121578333336,71.875,white,120.33554738323792,-3.041243857506771,yes,13
25398,post,AR,57,female,associates or some college,12,488,331,111.20261126666666,148.16666666666666,white,93.21971245113882,0,yes,12
2848,post,AR,55,female,high school,16,2085,510,556.925762,104.125,unspecified,99.27980911701225,6.036368961864596,unspecified,NA
34059,post,AR,50,female,masters degree or equivalent,16,135,127,26.24333625,72.95833333333333,white,111.30675057398027,-5.990572495103422,yes,17
65147,post,AR,22,female,unspecified,6,165,160,35.3937191,108.04166666666667,unspecified,62.201578340765224,11.428091702571692,unspecified,NA
16524,post,AR,53,female,associates or some college,12,228,210,51.2058083,70.04166666666667,white,93.21971245113882,0,yes,15
20698,post,AR,50,female,associates or some college,22,418,346,123.90890366666667,70.16666666666667,white,111.30675057398027,11.864522956373548,yes,15
40018,post,AR,56,female,bachelors degree,23,167,159,31.61950375,72.08333333333333,white,126.13779899619367,0,yes,16
40793,post,AR,30,male,bachelors degree,16,615,538,140.66779086666668,69.875,native_american,111.30675057398027,-5.990572495103422,yes,17
9607,post,AR,25,male,bachelors degree,19,968,451,365.0314588333334,69.75,unspecified,108.3885546641786,5.988268872429188,unspecified,NA
3258,post,AR,59,female,masters degree or equivalent,12,436,349,98.28598486666667,69.91666666666667,white,105.31617807887685,-12.096465627738027,yes,16
24996,post,AR,41,unspecified,unspecified,23,209,202,45.3893101,73.83333333333333,white,129.13989476473813,-3.0020957685444642,yes,14
38029,post,AR,53,female,high school,19,524,492,89.11185176666667,70.08333333333333,white,90.24743945120954,24.129384085398243,yes,12
45151,post,AR,44,male,masters degree or equivalent,12,272,268,68.14730035000001,70.08333333333333,white,99.27980911701225,-6.060096665873431,yes,18
30471,post,AR,49,female,bachelors degree,6,213,205,44.683246,70,white,80.53167586467595,-6.902005821339031,yes,16
59979,post,AR,51,female,masters degree or equivalent,18,28,27,6.170138266666667,72,hispanic,99.27980911701225,12.026941456968018,yes,20
52731,post,AR,30,female,bachelors degree,6,592,469,157.37778028333335,69.91666666666667,asian,87.04122872468464,-13.411558681347728,no,16
41074,post,AR,49,female,high school,13,245,219,87.63195176666667,74.875,white,105.31617807887685,-8.959556886774195,yes,12
19205,post,AR,22,female,bachelors degree,22,534,339,166.40160003333332,89.58333333333333,other,117.29430352573115,5.876970004622663,yes,16
24359,post,AR,52,male,bachelors degree,15,409,179,89.786467,69.54166666666667,other,90.24743945120954,12.149053520547582,yes,17
31746,post,AR,46,male,high school,13,403,191,121.53150485,69.95833333333333,white,102.39649297175713,-6.039871779654476,yes,10
9691,post,AR,40,male,masters degree or equivalent,19,614,555,94.84397891666667,136.125,asian,99.27980911701225,15.097014419595538,yes,20
53525,post,AR,56,female,bachelors degree,23,444,404,122.53441275,89.45833333333333,unspecified,132.23970401624268,-6.101905020049017,unspecified,NA
39373,post,AR,42,female,associates or some college,19,236,215,43.41801218333333,70.79166666666667,white,90.24743945120954,24.129384085398243,yes,14
69031,post,AR,51,female,associates or some college,20,994,759,507.58007541666666,90.41666666666667,unspecified,96.35662119210265,20.9376823336285,unspecified,NA
66356,post,AR,33,male,unspecified,11,204,185,38.227469166666666,91.625,unspecified,80.53167586467595,9.715763586533598,unspecified,NA
50483,post,AR,58,female,bachelors degree,17,264,197,57.4015739,70,unspecified,90.24743945120954,18.141115212969055,yes,16
48297,post,AR,48,female,masters degree or equivalent,21,171,155,41.59738615,217.75,white,87.04122872468464,33.29431865855328,yes,20
10405,post,AR,33,female,masters degree or equivalent,23,248,235,53.8509069,102.625,asian,120.33554738323792,5.802251612955743,yes,18
45818,post,AR,55,male,associates or some college,16,213,208,42.593809066666665,70.125,white,102.39649297175713,2.9196851071197187,yes,13
36048,post,AR,49,male,masters degree or equivalent,14,243,243,56.97381905,72.54166666666667,asian,96.35662119210265,2.9231879249095982,no,20
66350,post,AR,20,male,associates or some college,14,298,178,107.70705241666667,148.75,unspecified,93.21971245113882,6.060096665873431,unspecified,NA
16487,post,AR,58,female,associates or some college,9,443,354,105.18405978333334,69.91666666666667,white,77.24992505278499,6.6664556627746805,yes,15
39629,post,AR,45,male,bachelors degree,18,250,235,50.1083628,76.375,white,108.3885546641786,2.9181959098016677,yes,16
66878,post,AR,57,female,associates or some college,8,352,350,55.12335875,98,unspecified,90.24743945120954,-9.715763586533598,unspecified,NA
1364,post,AR,24,male,bachelors degree,14,138,107,66.9676987,367.25,other,80.53167586467595,18.748133252336302,no,16
21647,post,AR,56,male,high school,8,195,187,41.036487066666666,84.04166666666667,white,80.53167586467595,0,yes,12
48890,post,AR,25,male,masters degree or equivalent,21,202,150,58.75013958333333,85.33333333333333,asian,135.20157075228917,-14.866023369051248,yes,17
22837,post,AR,21,female,associates or some college,14,54,53,12.417598783333332,70.625,white,90.24743945120954,9.032369665802705,yes,14
749,post,AR,28,male,bachelors degree,20,587,481,145.6171817,70.625,asian,117.29430352573115,0,yes,16
28296,post,AR,59,female,associates or some college,8,150,109,57.96604073333334,104.29166666666667,black,73.62967004333692,6.902005821339031,yes,12
11108,post,AR,47,unspecified,unspecified,22,1507,1505,308.90539135,70.33333333333333,white,111.30675057398027,11.864522956373548,yes,13
34023,post,AR,48,female,bachelors degree,17,221,182,73.11331306666666,89.79166666666667,white,96.35662119210265,12.031933472075949,yes,16
33882,post,AR,49,female,masters degree or equivalent,20,63,63,11.568057966666666,70.75,white,120.33554738323792,-3.041243857506771,yes,18
16269,post,AR,40,female,masters degree or equivalent,9,238,237,41.68532116666667,106.70833333333333,unspecified,83.91638071555967,0,unspecified,NA
15470,post,AR,45,female,masters degree or equivalent,5,765,605,188.43981933333333,90.41666666666667,unspecified,96.35662119210265,-26.221655389891424,unspecified,NA
64147,post,AR,59,female,associates or some college,14,265,236,67.64365655,89.70833333333333,unspecified,105.31617807887685,-6.036368961864596,unspecified,NA
51211,post,AR,59,female,associates or some college,10,77,59,14.777034966666667,81.66666666666667,white,87.04122872468464,0,yes,14
23081,post,AR,49,female,bachelors degree,23,18,18,3.113099666666667,74.95833333333333,white,129.13989476473813,-3.0020957685444642,yes,16
44345,post,AR,30,male,masters degree or equivalent,17,198,190,46.36202698333334,69.79166666666667,unspecified,117.29430352573115,-8.905748861552553,no,18
10647,post,AR,59,female,bachelors degree,13,419,289,140.65657481666668,69.95833333333333,white,99.27980911701225,-2.9231879249095982,yes,16
47761,post,AR,24,male,bachelors degree,26,184,182,39.15323308333333,74.29166666666667,white,148.59456425532574,-13.392993503036564,yes,16
59051,post,AR,57,female,masters degree or equivalent,6,98,95,20.363871666666668,74.04166666666667,black,80.53167586467595,-6.902005821339031,yes,16
8092,post,AR,54,female,bachelors degree,18,263,224,60.14115328333333,70.95833333333333,white,135.20157075228917,-23.894820178308905,yes,16
13207,post,AR,49,female,masters degree or equivalent,17,541,486,109.56389313333334,69.75,white,102.39649297175713,5.992061692421473,yes,19
52688,post,AR,49,male,associates or some college,11,442,360,143.47772631666666,69.375,white,90.24743945120954,0,yes,12
42085,post,AR,49,unspecified,unspecified,17,429,418,95.42286208333334,71.04166666666667,white,114.37682353660779,-5.988268872429188,yes,19
47534,post,AR,54,female,masters degree or equivalent,18,2125,453,599.7777703500001,69.91666666666667,white,102.39649297175713,8.91025760222314,yes,18
20849,post,AR,15,female,some high school,7,36,31,11.192916916666668,112.08333333333333,white,83.91638071555967,-6.6664556627746805,yes,9
14062,post,AR,34,male,bachelors degree,23,410,398,89.16140096666668,71.16666666666667,white,117.29430352573115,8.843495470462514,yes,16
9594,post,AR,59,female,bachelors degree,18,833,611,181.40970866666666,99.83333333333333,unspecified,120.33554738323792,-9.028796809257656,unspecified,NA
65951,post,AR,35,female,phd,23,2027,579,715.0532805166667,89.91666666666667,unspecified,123.17127353035382,2.966525465839851,unspecified,NA
19479,post,AR,28,male,associates or some college,16,433,215,104.16717488333333,90,white,105.31617807887685,0,unspecified,13
12725,post,AR,37,female,masters degree or equivalent,23,976,859,291.93382156666667,298.9583333333333,white,146.10696366801557,-19.9691646718219,yes,19
