ID,test_type,assessment,age,gender,education_level,raw_score,gameplays_prior,unique_days_prior,gametime_prior,days_since_first_test,ethnicity,pretest_score,delta,english_nativelang,years_edu
48066,post,AR,56,female,associates or some college,20,26,24,5.365005333333333,76.70833333333333,white,108.3885546641786,8.905748861552553,yes,14
12262,post,AR,58,male,masters degree or equivalent,9,102,81,29.21325016666667,84.91666666666667,asian,80.53167586467595,3.384704850883722,no,20
50622,post,AR,33,male,bachelors degree,20,279,190,94.57915258333334,69.83333333333333,white,114.37682353660779,2.9174799891233647,yes,18
4086,post,AR,58,male,bachelors degree,17,1026,705,463.15062393333335,69.95833333333333,white,99.27980911701225,9.10874554716635,yes,17
47169,post,AR,20,female,associates or some college,14,298,261,84.50446395,71.875,white,102.39649297175713,-3.1166838547448776,yes,15
32460,post,AR,20,male,bachelors degree,19,219,178,53.36077233333334,73.08333333333333,white,117.29430352573115,-2.9174799891233647,yes,15
11380,post,AR,28,male,masters degree or equivalent,18,351,306,115.91814363333333,77.08333333333333,white,105.31617807887685,5.990572495103422,yes,17
8132,post,AR,48,female,associates or some college,13,728,688,253.82733053333334,103.08333333333333,white,90.24743945120954,6.109181740893106,yes,12
49916,post,AR,23,male,associates or some college,11,660,586,203.23337795,77.20833333333333,white,87.04122872468464,3.206210726524901,yes,12
64009,post,AR,52,male,high school,13,133,120,41.99206301666667,178.66666666666666,white,99.27980911701225,-2.9231879249095982,no,12
66615,post,AR,50,female,masters degree or equivalent,18,396,313,132.08932026666668,90.08333333333333,unspecified,102.39649297175713,8.91025760222314,unspecified,NA
37792,post,AR,59,female,associates or some college,11,214,210,45.17163866666667,69.08333333333333,white,93.21971245113882,-2.972272999929274,yes,14
32446,post,AR,53,female,associates or some college,12,355,217,89.82917111666667,69.875,asian,87.04122872468464,6.178483726454175,no,12
7000,post,AR,31,female,bachelors degree,22,332,307,64.96274923333334,70.875,hispanic,105.31617807887685,17.85509545147697,yes,16
67129,post,AR,21,male,associates or some college,13,175,148,40.5690076,100.20833333333333,unspecified,93.21971245113882,3.1369087409638325,unspecified,NA
13275,post,AR,55,female,bachelors degree,15,1697,640,596.2133296833333,69.625,white,102.39649297175713,0,yes,16
36672,post,AR,54,female,high school,8,222,132,78.7909528,126.16666666666667,white,73.62967004333692,6.902005821339031,yes,12
67410,post,AR,42,female,unspecified,9,570,256,130.48091806666667,96.04166666666667,unspecified,102.39649297175713,-18.480112256197458,unspecified,NA
22372,post,AR,59,female,associates or some college,12,330,298,56.97058453333333,69.58333333333333,white,96.35662119210265,-3.1369087409638325,yes,17
62569,post,AR,22,unspecified,unspecified,16,45,45,8.427267083333334,214.58333333333334,hispanic,93.21971245113882,12.096465627738027,no,13
27711,post,AR,53,male,phd,14,85,85,16.0766325,71.08333333333333,black,90.24743945120954,9.032369665802705,yes,20
55513,post,AR,34,female,unspecified,18,2145,432,567.6487727833334,69.91666666666667,white,102.39649297175713,8.91025760222314,no,20
9270,post,AR,49,male,bachelors degree,18,47,39,11.53058525,77.125,white,102.39649297175713,8.91025760222314,yes,16
52168,post,AR,49,female,associates or some college,7,2608,358,229.22296976666667,90.25,unspecified,99.27980911701225,-22.02988406422726,unspecified,NA
64389,post,AR,48,male,masters degree or equivalent,19,450,413,129.43681531666667,90.75,unspecified,117.29430352573115,-2.9174799891233647,unspecified,NA
19457,post,AR,49,female,high school,10,23,18,4.955355566666666,73.91666666666667,white,96.35662119210265,-9.315392467418008,yes,10
63573,post,AR,33,female,unspecified,20,117,111,20.046855166666667,92.16666666666667,unspecified,111.30675057398027,5.987552951750885,unspecified,NA
66430,post,AR,21,male,associates or some college,14,181,173,46.036662666666665,92.70833333333333,unspecified,96.35662119210265,2.9231879249095982,unspecified,NA
63480,post,AR,49,female,bachelors degree,22,205,188,49.92479118333333,129,white,117.29430352573115,5.876970004622663,yes,14
68845,post,AR,19,female,associates or some college,13,260,221,58.60118001666667,108.08333333333333,unspecified,105.31617807887685,-8.959556886774195,unspecified,NA
58552,post,AR,46,female,bachelors degree,20,106,103,24.712983516666668,79.08333333333333,white,111.30675057398027,5.987552951750885,yes,16
27661,post,AR,56,female,associates or some college,12,137,124,32.30145496666667,70.08333333333333,unspecified,108.3885546641786,-15.168842213039781,unspecified,NA
21435,post,AR,50,female,associates or some college,21,653,588,149.44547088333334,74.91666666666667,white,120.33554738323792,0,yes,17
5389,post,AR,57,female,high school,16,6696,6100,1657.5142054,90.125,unspecified,120.33554738323792,-15.019369304361078,unspecified,NA
44913,post,AR,39,male,phd,24,1232,609,611.6925664,69.875,white,114.37682353660779,14.763071228130343,yes,20
8157,post,AR,24,female,associates or some college,12,1192,1126,159.96408856666667,128.83333333333334,hispanic,96.35662119210265,-3.1369087409638325,yes,9
66657,post,AR,58,female,bachelors degree,17,1105,345,219.23867338333335,95.625,unspecified,96.35662119210265,12.031933472075949,unspecified,NA
64613,post,AR,57,female,associates or some college,17,396,303,80.0317845,91.125,unspecified,108.3885546641786,0,unspecified,NA
18573,post,AR,56,female,masters degree or equivalent,17,73,66,18.06281656666667,93.91666666666667,white,123.17127353035382,-14.782718866175216,yes,18
8498,post,AR,56,female,masters degree or equivalent,13,184,144,34.68230536666667,172.25,white,99.27980911701225,-2.9231879249095982,yes,20
25448,post,AR,36,male,masters degree or equivalent,12,119,117,22.9792786,69.375,asian,102.39649297175713,-9.176780520618308,no,20
16271,post,AR,22,male,bachelors degree,22,2674,1142,837.57667895,70.66666666666667,unspecified,111.30675057398027,11.864522956373548,yes,16
24335,post,AR,50,female,masters degree or equivalent,11,367,356,88.50986131666667,357.0416666666667,white,99.27980911701225,-9.032369665802705,yes,16
5919,post,AR,27,male,associates or some college,23,329,240,116.55431591666667,75.79166666666667,white,111.30675057398027,14.8310484222134,yes,14
8632,post,AR,36,female,bachelors degree,19,532,508,108.91227075,332.9166666666667,white,108.3885546641786,5.988268872429188,no,16
66519,post,AR,24,male,bachelors degree,17,476,457,131.73874321666668,89.29166666666667,unspecified,93.21971245113882,15.168842213039781,unspecified,NA
68490,post,AR,57,unspecified,unspecified,11,466,466,81.98357821666667,89.83333333333333,unspecified,83.91638071555967,6.331058735649876,unspecified,NA
66047,post,AR,45,female,associates or some college,8,497,416,124.99118266666667,90.79166666666667,unspecified,77.24992505278499,3.2817508118909586,unspecified,NA
39682,post,AR,54,male,unspecified,17,93,28,23.208747916666667,332,hispanic,99.27980911701225,9.10874554716635,yes,13
63350,post,AR,54,female,masters degree or equivalent,14,238,222,43.99804903333334,90,white,90.24743945120954,9.032369665802705,yes,18
8747,post,AR,31,male,associates or some college,14,153,145,31.416416383333335,70.83333333333333,white,96.35662119210265,2.9231879249095982,yes,14
44270,post,AR,23,female,high school,13,319,227,109.02204246666668,73.70833333333333,white,96.35662119210265,0,yes,13
40797,post,AR,53,male,bachelors degree,17,80,80,15.312798416666666,91.20833333333333,white,105.31617807887685,3.072376585301754,yes,20
29298,post,AR,52,female,high school,8,587,296,116.59649,70,unspecified,83.91638071555967,-3.384704850883722,unspecified,NA
48708,post,AR,33,male,bachelors degree,10,111,110,16.202674033333334,69.95833333333333,white,87.04122872468464,0,yes,16
62858,post,AR,23,male,bachelors degree,16,162,160,36.26880425,72.875,asian,108.3885546641786,-3.072376585301754,no,16
53501,post,AR,16,male,some high school,18,124,107,34.362304583333334,69.95833333333333,white,102.39649297175713,8.91025760222314,yes,12
16526,post,AR,35,male,masters degree or equivalent,13,82,75,18.26676025,92.54166666666667,white,87.04122872468464,9.315392467418008,yes,18
35919,post,AR,24,male,bachelors degree,19,235,209,56.624766566666665,71.375,hispanic,90.24743945120954,24.129384085398243,yes,16
62912,post,AR,26,female,bachelors degree,6,708,356,225.18398138333336,89.5,white,96.35662119210265,-22.726951148765735,yes,16
24720,post,AR,55,male,associates or some college,19,365,352,82.49227825,78.04166666666667,white,102.39649297175713,11.98033056485066,yes,12
6351,post,AR,52,female,masters degree or equivalent,21,865,486,168.17039166666666,70.08333333333333,white,111.30675057398027,9.028796809257656,yes,18
39895,post,AR,59,female,masters degree or equivalent,13,214,211,39.84114683333333,90.5,unspecified,108.3885546641786,-12.031933472075949,unspecified,NA
66996,post,AR,38,male,bachelors degree,14,153,153,34.178586833333334,96.58333333333333,unspecified,111.30675057398027,-12.026941456968018,unspecified,NA
28498,post,AR,38,female,bachelors degree,23,995,428,294.4421800833333,91.375,white,126.13779899619367,0,yes,16
10214,post,AR,32,male,associates or some college,16,354,328,92.4562841,69.83333333333333,other,108.3885546641786,-3.072376585301754,yes,14
53770,post,AR,45,female,masters degree or equivalent,25,437,437,77.83627725000001,113.875,unspecified,129.13989476473813,3.0998092515045528,unspecified,NA
12148,post,AR,47,female,bachelors degree,18,193,191,36.6135213,70.83333333333333,white,105.31617807887685,5.990572495103422,yes,16
49845,post,AR,53,female,high school,11,691,460,215.07321365,159,white,111.30675057398027,-21.059311122770723,yes,12
28433,post,AR,55,male,associates or some college,21,169,167,33.63136255,70.875,white,105.31617807887685,15.019369304361078,yes,13
4887,post,AR,22,male,associates or some college,12,347,282,88.0217038,166.125,black,102.39649297175713,-9.176780520618308,yes,14
56746,post,AR,57,female,high school,19,882,691,296.07046848333334,70.25,other,111.30675057398027,3.0700729626275205,yes,10
54638,post,AR,43,female,bachelors degree,18,236,234,49.10230778333334,70.04166666666667,white,102.39649297175713,8.91025760222314,yes,17
34813,post,AR,54,unspecified,unspecified,18,137,136,28.325018333333333,76.04166666666667,white,108.3885546641786,2.9181959098016677,yes,15
38339,post,AR,47,female,bachelors degree,25,433,358,91.10548105,108.29166666666667,white,108.3885546641786,23.851149352064084,yes,16
24233,post,AR,35,male,unspecified,5,1618,827,803.3665556333333,69.95833333333333,unspecified,102.39649297175713,-32.2615271695459,unspecified,NA
25782,post,AR,21,female,associates or some college,17,373,268,127.42552755,88,hispanic,102.39649297175713,5.992061692421473,yes,15
30777,post,AR,46,female,bachelors degree,24,165,156,24.189755833333333,70.41666666666667,white,120.33554738323792,8.804347381500207,yes,17
65688,post,AR,51,female,bachelors degree,17,561,174,187.4389899,125.25,unspecified,108.3885546641786,0,unspecified,NA
39766,post,AR,53,male,bachelors degree,21,722,541,210.75941961666666,70,white,126.13779899619367,-5.802251612955743,yes,16
48233,post,AR,38,female,masters degree or equivalent,15,357,268,84.47634621666667,83.58333333333333,white,117.29430352573115,-14.897810553974026,yes,20
364,post,AR,26,male,associates or some college,9,365,268,135.41986365,147.875,unspecified,93.21971245113882,-9.30333173557915,unspecified,NA
35072,post,AR,18,female,associates or some college,5,453,328,153.08173545,129.25,unspecified,58.894341237339184,11.240624564872043,unspecified,NA
16276,post,AR,55,male,bachelors degree,14,346,339,63.98085748333333,70.20833333333333,white,105.31617807887685,-6.036368961864596,yes,17
7604,post,AR,29,female,high school,12,612,212,208.51221233333334,77.08333333333333,white,102.39649297175713,-9.176780520618308,yes,12
36564,post,AR,54,female,bachelors degree,12,263,252,88.27211958333334,70.04166666666667,other,102.39649297175713,-9.176780520618308,yes,18
17136,post,AR,21,male,associates or some college,11,1250,641,275.8537424166667,83.08333333333333,white,96.35662119210265,-6.109181740893106,no,12
9895,post,AR,58,female,masters degree or equivalent,8,520,386,115.90776265,102.625,white,83.91638071555967,-3.384704850883722,yes,18
18238,post,AR,56,female,associates or some college,12,374,308,84.3941073,117.45833333333333,white,93.21971245113882,0,yes,14
5244,post,AR,25,male,bachelors degree,12,301,299,62.7611896,73.20833333333333,unspecified,108.3885546641786,-15.168842213039781,yes,16
47463,post,AR,49,female,associates or some college,20,147,145,26.5246315,70.125,white,114.37682353660779,2.9174799891233647,yes,15
56414,post,AR,30,female,bachelors degree,18,207,156,52.364788733333334,128.08333333333334,white,123.17127353035382,-11.864522956373548,yes,18
22792,post,AR,23,female,associates or some college,13,354,295,96.85194361666667,94.125,unspecified,108.3885546641786,-12.031933472075949,unspecified,NA
44955,post,AR,43,female,associates or some college,13,107,106,21.53339715,70,white,80.53167586467595,15.824945327426704,yes,13
17245,post,AR,50,male,high school,17,122,122,20.51970515,72.125,other,99.27980911701225,9.10874554716635,yes,10
17794,post,AR,49,female,bachelors degree,16,778,406,295.777197,69.66666666666667,white,102.39649297175713,2.9196851071197187,yes,16
40562,post,AR,53,female,masters degree or equivalent,17,1331,1221,287.6690746666667,276.5416666666667,white,83.91638071555967,24.47217394861893,yes,17
55800,post,AR,47,female,masters degree or equivalent,18,263,172,50.358793766666665,72.125,white,108.3885546641786,2.9181959098016677,yes,18
66180,post,AR,51,male,bachelors degree,16,80,80,13.860930166666666,114.875,unspecified,102.39649297175713,2.9196851071197187,unspecified,NA
35394,post,AR,20,female,unspecified,16,87,69,24.08872175,73.41666666666667,white,108.3885546641786,-3.072376585301754,yes,14
41315,post,AR,57,female,high school,11,133,63,39.166076233333335,124.54166666666667,white,73.62967004333692,16.61776940787263,yes,12
40733,post,AR,48,unspecified,unspecified,18,263,174,125.67049615,76.45833333333333,white,114.37682353660779,-3.0700729626275205,yes,14
14668,post,AR,39,female,bachelors degree,28,251,196,71.13915338333334,75.16666666666667,white,126.13779899619367,14.579644304756684,yes,17
16643,post,AR,55,female,bachelors degree,19,261,225,77.32380248333334,70.79166666666667,asian,111.30675057398027,3.0700729626275205,yes,16
23174,post,AR,49,female,associates or some college,16,835,352,455.15822498333335,74.91666666666667,other,99.27980911701225,6.036368961864596,yes,13
25724,post,AR,58,female,high school,9,114,102,24.031564,81.58333333333333,white,65.86309335852766,18.053287357032005,no,12
5257,post,AR,57,female,bachelors degree,27,2928,2460,705.7123174666667,90.16666666666667,unspecified,153.9472720308991,-15.867400666439863,unspecified,NA
50747,post,AR,53,female,bachelors degree,17,773,564,136.88378368333335,72.95833333333333,asian,99.27980911701225,9.10874554716635,yes,16
65534,post,AR,41,female,bachelors degree,11,244,239,55.62910015,90.20833333333333,unspecified,87.04122872468464,3.206210726524901,unspecified,NA
31616,post,AR,16,unspecified,unspecified,16,278,256,67.1517491,79.20833333333333,white,111.30675057398027,-5.990572495103422,yes,10
24366,post,AR,56,female,masters degree or equivalent,8,264,245,43.9612228,89.25,unspecified,93.21971245113882,-12.688036586462871,unspecified,NA
20197,post,AR,46,female,masters degree or equivalent,23,819,625,548.5460062666667,69.79166666666667,white,123.17127353035382,2.966525465839851,yes,17
44325,post,AR,52,female,masters degree or equivalent,16,496,340,145.04825400000001,71,white,111.30675057398027,-5.990572495103422,yes,19
3116,post,AR,37,male,masters degree or equivalent,15,300,282,78.16219446666666,70.125,white,108.3885546641786,-5.992061692421473,yes,19
36833,post,AR,24,female,associates or some college,15,244,234,48.756690533333334,70,white,105.31617807887685,-2.9196851071197187,yes,14
52367,post,AR,53,female,masters degree or equivalent,17,251,240,55.49039345,87.70833333333333,white,102.39649297175713,5.992061692421473,yes,20
40955,post,AR,36,male,phd,16,410,350,129.37233753333334,91.875,other,108.3885546641786,-3.072376585301754,yes,20
62138,post,AR,22,female,associates or some college,13,217,147,45.84245743333334,72.5,white,83.91638071555967,12.440240476542982,yes,14
33104,post,AR,31,female,masters degree or equivalent,17,576,280,177.59399186666667,69.83333333333333,white,108.3885546641786,0,yes,18
47813,post,AR,45,female,masters degree or equivalent,16,481,391,133.19712636666668,72,white,102.39649297175713,2.9196851071197187,yes,16
26139,post,AR,51,female,bachelors degree,8,3875,2008,1313.7580200666666,69.75,unspecified,80.53167586467595,0,unspecified,NA
15275,post,AR,32,female,associates or some college,16,114,52,36.820666616666664,226.79166666666666,white,96.35662119210265,8.959556886774195,yes,14
8754,post,AR,54,female,associates or some college,20,675,601,154.8910567,90,native_american,111.30675057398027,5.987552951750885,yes,14
68104,post,AR,48,female,bachelors degree,14,82,82,17.017367883333332,92.45833333333333,unspecified,90.24743945120954,9.032369665802705,unspecified,NA
28883,post,AR,53,female,bachelors degree,12,449,339,117.43685565,71.25,white,99.27980911701225,-6.060096665873431,yes,15
28770,post,AR,19,male,associates or some college,13,94,87,15.646553,332.0833333333333,white,96.35662119210265,0,yes,12
32648,post,AR,21,male,high school,10,172,160,49.45649371666667,84,asian,70.13496580221123,16.906262922473417,yes,8
44738,post,AR,54,female,masters degree or equivalent,9,835,832,165.32004116666667,103.83333333333333,unspecified,77.24992505278499,6.6664556627746805,unspecified,NA
50600,post,AR,48,female,associates or some college,23,360,307,112.42442775,69.83333333333333,white,129.13989476473813,-3.0020957685444642,yes,14
64406,post,AR,38,male,masters degree or equivalent,20,127,125,26.379745083333333,90.58333333333333,unspecified,90.24743945120954,27.046864074521608,unspecified,NA
32682,post,AR,44,female,bachelors degree,20,1769,884,606.5392898,201.91666666666666,unspecified,108.3885546641786,8.905748861552553,unspecified,NA
40979,post,AR,17,unspecified,unspecified,10,267,242,75.00189326666667,77.54166666666667,asian,105.31617807887685,-18.274949354192202,no,12
3370,post,AR,17,female,high school,15,106,86,38.55313475,93.66666666666667,white,96.35662119210265,6.039871779654476,yes,10
46967,post,AR,44,female,associates or some college,16,1618,1185,451.72733735,90.95833333333333,other,96.35662119210265,8.959556886774195,yes,14
3655,post,AR,34,male,bachelors degree,18,89,57,28.1816219,189,asian,120.33554738323792,-9.028796809257656,yes,18
19295,post,AR,15,male,some high school,11,355,303,102.99785748333333,69.79166666666667,black,102.39649297175713,-12.149053520547582,yes,10
22034,post,AR,47,female,unspecified,13,282,232,77.2573801,92.70833333333333,unspecified,105.31617807887685,-8.959556886774195,unspecified,NA
29277,post,AR,37,unspecified,unspecified,14,126,124,26.8983931,376.1666666666667,white,93.21971245113882,6.060096665873431,yes,14
12163,post,AR,53,female,masters degree or equivalent,15,1039,1001,249.1400167,76.125,white,102.39649297175713,0,yes,18
13688,post,AR,25,female,associates or some college,23,705,483,147.73848146666668,333.8333333333333,asian,126.13779899619367,0,yes,14
67930,post,AR,44,female,bachelors degree,18,1015,466,184.68371428333336,90.20833333333333,unspecified,114.37682353660779,-3.0700729626275205,unspecified,NA
68262,post,AR,29,male,associates or some college,13,341,202,67.50804058333334,90.20833333333333,unspecified,102.39649297175713,-6.039871779654476,unspecified,NA
34669,post,AR,54,female,masters degree or equivalent,25,763,271,180.29734163333333,69.58333333333333,white,108.3885546641786,23.851149352064084,yes,20
55764,post,AR,56,female,masters degree or equivalent,17,3062,678,817.1971085833334,69.91666666666667,white,105.31617807887685,3.072376585301754,yes,19
42147,post,AR,33,male,masters degree or equivalent,24,256,242,73.14453796666666,70.08333333333333,white,123.17127353035382,5.968621234384315,yes,19
1490,post,AR,47,female,bachelors degree,14,591,338,113.76444500000001,73.66666666666667,white,99.27980911701225,0,yes,16
52931,post,AR,55,male,associates or some college,21,168,157,42.31068055,70.04166666666667,unspecified,126.13779899619367,-5.802251612955743,yes,15
57479,post,AR,25,male,bachelors degree,33,144,141,26.467976766666666,70.08333333333333,white,151.4562671067919,2.4910049241071874,yes,16
1163,post,AR,43,female,bachelors degree,18,227,177,59.35273423333334,69.95833333333333,white,114.37682353660779,-3.0700729626275205,yes,14
64772,post,AR,35,male,bachelors degree,14,639,382,206.25697763333335,89.91666666666667,unspecified,99.27980911701225,0,unspecified,NA
7889,post,AR,57,unspecified,unspecified,22,10504,2851,4552.329357683333,207.04166666666666,unspecified,123.17127353035382,0,unspecified,NA
37696,post,AR,49,male,associates or some college,25,194,192,42.933207583333335,70.25,white,126.13779899619367,6.101905020049017,yes,14
27637,post,AR,59,male,bachelors degree,11,314,301,83.54399463333333,70,white,90.24743945120954,0,yes,18
2870,post,AR,54,female,associates or some college,12,999,359,377.60599636666666,105.91666666666667,unspecified,90.24743945120954,2.972272999929274,unspecified,NA
4645,post,AR,26,male,bachelors degree,18,362,333,90.71526643333333,135.16666666666666,white,108.3885546641786,2.9181959098016677,yes,18
9893,post,AR,33,female,masters degree or equivalent,24,5283,2103,1602.1611631,97.66666666666667,unspecified,129.13989476473813,0,unspecified,NA
68181,post,AR,49,male,associates or some college,21,33,33,7.236383666666667,92.125,unspecified,102.39649297175713,17.939054411480797,unspecified,NA
42154,post,AR,23,unspecified,unspecified,22,139,138,25.964889583333335,350.7916666666667,white,108.3885546641786,14.782718866175216,yes,15
57274,post,AR,57,female,associates or some college,14,2410,476,643.7505198333333,107.91666666666667,white,90.24743945120954,9.032369665802705,yes,13
27926,post,AR,31,female,masters degree or equivalent,16,268,261,58.246635766666664,86.83333333333333,hispanic,105.31617807887685,0,no,18
63099,post,AR,42,female,masters degree or equivalent,14,971,689,279.33820333333335,96.5,white,114.37682353660779,-15.097014419595538,yes,20
17975,post,AR,53,female,associates or some college,19,64,37,14.40126375,75.83333333333333,white,102.39649297175713,11.98033056485066,yes,13
51496,post,AR,51,female,bachelors degree,15,767,510,335.94062030000003,73.20833333333333,unspecified,90.24743945120954,12.149053520547582,unspecified,NA
53780,post,AR,22,male,associates or some college,21,226,197,56.00710345,70.25,white,117.29430352573115,3.041243857506771,yes,14
43318,post,AR,22,female,masters degree or equivalent,17,262,239,73.05527743333333,77.91666666666667,white,87.04122872468464,21.347325939493956,yes,16
49796,post,AR,32,unspecified,associates or some college,21,264,91,58.36308925,69.625,white,111.30675057398027,9.028796809257656,yes,14
36889,post,AR,59,female,masters degree or equivalent,11,218,205,45.24764545,108.29166666666667,black,77.24992505278499,12.997514398424556,yes,20
63305,post,AR,24,female,bachelors degree,22,805,510,254.86237538333336,89.91666666666667,white,123.17127353035382,0,yes,NA
18325,post,AR,56,male,associates or some college,11,246,217,49.687735583333335,80.125,native_american,96.35662119210265,-6.109181740893106,yes,12
5728,post,AR,35,male,bachelors degree,19,1544,1481,363.8265590666667,84.91666666666667,white,114.37682353660779,0,yes,16
25369,post,AR,49,female,bachelors degree,16,433,428,97.17494356666667,74,unspecified,105.31617807887685,0,unspecified,NA
33652,post,AR,56,unspecified,unspecified,16,806,715,199.36718663333335,90,unspecified,111.30675057398027,-5.990572495103422,yes,14
11629,post,AR,56,female,bachelors degree,7,113,104,27.472133200000002,80.875,white,87.04122872468464,-9.791303671899655,yes,17
21985,post,AR,30,female,phd,15,485,351,155.11481600000002,266.125,asian,96.35662119210265,6.039871779654476,no,20
56488,post,AR,43,female,high school,19,226,224,44.30362268333334,70.125,white,111.30675057398027,3.0700729626275205,yes,12
40944,post,AR,41,unspecified,unspecified,16,168,168,32.503276416666665,71,white,105.31617807887685,0,no,16
41335,post,AR,27,female,masters degree or equivalent,19,200,185,34.74096638333334,71.16666666666667,white,108.3885546641786,5.988268872429188,yes,17
3296,post,AR,40,male,phd,18,226,176,63.46123708333333,73.91666666666667,white,114.37682353660779,-3.0700729626275205,yes,20
55258,post,AR,42,male,high school,20,797,417,153.5609823,90,unspecified,105.31617807887685,11.978125446854307,unspecified,NA
34033,post,AR,29,female,bachelors degree,15,238,232,60.22707405,81.95833333333333,black,102.39649297175713,0,yes,16
32964,post,AR,30,female,associates or some college,22,249,197,79.217741,71.66666666666667,white,126.13779899619367,-2.966525465839851,yes,14
60571,post,AR,28,male,bachelors degree,12,401,295,133.62810055,100,white,99.27980911701225,-6.060096665873431,yes,16
7942,post,AR,23,male,unspecified,21,746,645,236.96418841666667,282.4166666666667,asian,126.13779899619367,-5.802251612955743,no,13
50664,post,AR,25,male,masters degree or equivalent,25,490,307,141.8622693,70.5,white,108.3885546641786,23.851149352064084,yes,18
33323,post,AR,57,female,masters degree or equivalent,19,128,111,34.94398863333333,70.08333333333333,white,108.3885546641786,5.988268872429188,yes,14
32232,post,AR,57,unspecified,unspecified,18,670,489,158.0695399,70,white,114.37682353660779,-3.0700729626275205,yes,14
47342,post,AR,58,female,masters degree or equivalent,14,278,272,59.111139933333334,70.08333333333333,white,96.35662119210265,2.9231879249095982,yes,18
62497,post,AR,59,female,associates or some college,11,375,236,92.3599028,69.95833333333333,white,93.21971245113882,-2.972272999929274,yes,14
44051,post,AR,33,male,high school,13,186,185,37.1545008,69.95833333333333,white,99.27980911701225,-2.9231879249095982,yes,12
56147,post,AR,19,female,high school,16,64,63,21.738073166666666,285.5416666666667,white,102.39649297175713,2.9196851071197187,yes,13
56297,post,AR,47,female,bachelors degree,17,1167,699,785.9100126,70.45833333333333,white,108.3885546641786,0,yes,16
35010,post,AR,29,female,bachelors degree,15,980,512,404.6118073333334,70.91666666666667,white,114.37682353660779,-11.98033056485066,yes,16
30581,post,AR,26,female,masters degree or equivalent,16,499,254,153.37209178333333,73.45833333333333,white,111.30675057398027,-5.990572495103422,yes,17
44244,post,AR,21,male,associates or some college,24,91,80,20.830378383333333,212.95833333333334,white,120.33554738323792,8.804347381500207,yes,15
67980,post,AR,32,male,masters degree or equivalent,23,1313,196,369.5333269166667,102.29166666666667,unspecified,129.13989476473813,-3.0020957685444642,unspecified,NA
5040,post,AR,33,female,associates or some college,12,49,49,8.291989116666667,144.95833333333334,white,80.53167586467595,12.688036586462871,yes,13
35533,post,AR,53,female,associates or some college,12,211,149,53.44860545,72.20833333333333,white,102.39649297175713,-9.176780520618308,no,12
37929,post,AR,27,female,bachelors degree,12,446,305,117.84643633333334,69.16666666666667,white,90.24743945120954,2.972272999929274,yes,16
56732,post,AR,37,female,bachelors degree,27,767,416,258.3123123666667,70.45833333333333,white,123.17127353035382,14.908597834105407,yes,16
35463,post,AR,38,male,high school,10,703,482,391.18843455,70,white,70.13496580221123,16.906262922473417,yes,12
64102,post,AR,58,female,associates or some college,20,368,256,82.74522288333334,91.95833333333333,unspecified,96.35662119210265,20.9376823336285,unspecified,NA
46676,post,AR,54,male,masters degree or equivalent,13,414,315,93.08954413333333,71,unspecified,83.91638071555967,12.440240476542982,unspecified,NA
34828,post,AR,33,male,associates or some college,17,203,198,45.47849576666667,71,white,114.37682353660779,-5.988268872429188,yes,12
68489,post,AR,51,female,masters degree or equivalent,21,872,741,320.4190517,92.04166666666667,unspecified,123.17127353035382,-2.835726147115892,unspecified,NA
50640,post,AR,30,male,bachelors degree,25,863,556,364.89680025,97,white,126.13779899619367,6.101905020049017,yes,16
15321,post,AR,39,male,bachelors degree,24,201,201,36.77106725,73.58333333333333,white,123.17127353035382,5.968621234384315,yes,18
47226,post,AR,43,male,phd,23,896,490,243.48711436666667,218.58333333333334,white,123.17127353035382,2.966525465839851,yes,19
50555,post,AR,27,female,bachelors degree,18,882,120,206.08669836666667,70.79166666666667,white,114.37682353660779,-3.0700729626275205,yes,18
25655,post,AR,20,female,associates or some college,14,463,456,105.09621881666666,208.91666666666666,white,102.39649297175713,-3.1166838547448776,yes,14
29826,post,AR,39,unspecified,unspecified,23,1079,748,347.46121361666667,73.66666666666667,unspecified,126.13779899619367,0,unspecified,NA
49751,post,AR,58,female,bachelors degree,15,134,128,25.707003916666668,70.04166666666667,white,111.30675057398027,-8.91025760222314,yes,16
6212,post,AR,27,male,bachelors degree,15,152,140,33.2439334,170.04166666666666,white,96.35662119210265,6.039871779654476,yes,17
8684,post,AR,22,male,associates or some college,20,713,702,147.59769658333335,72.125,white,99.27980911701225,18.014494408718903,yes,15
12026,post,AR,27,male,associates or some college,26,2146,976,1334.7419525166667,90.66666666666667,unspecified,126.13779899619367,9.063771756095505,unspecified,NA
49723,post,AR,57,male,bachelors degree,17,1448,764,581.3990758166667,96.16666666666667,white,90.24743945120954,18.141115212969055,yes,16
37192,post,AR,26,female,bachelors degree,20,1007,436,367.6473562666667,69.91666666666667,white,114.37682353660779,2.9174799891233647,yes,16
48596,post,AR,57,female,bachelors degree,15,201,184,54.89923256666667,70.54166666666667,white,111.30675057398027,-8.91025760222314,yes,16
48828,post,AR,28,male,phd,18,201,137,48.64605888333333,70.95833333333333,white,102.39649297175713,8.91025760222314,yes,20
37102,post,AR,30,male,high school,16,528,337,184.30212988333335,69.875,white,111.30675057398027,-5.990572495103422,unspecified,12
61114,post,AR,57,male,masters degree or equivalent,22,424,379,116.22196421666666,72.125,white,114.37682353660779,8.794449993746028,yes,18
